timestamp,relative_humidity
2017-06-27 11:17:08,77.0
2017-06-27 11:47:08,74.7
2017-06-27 12:17:06,67.9
2017-06-27 12:47:08,63.9
2017-06-27 13:17:08,66.0
2017-06-27 13:47:08,95.0
2017-06-27 14:17:08,74.6
2017-06-27 14:47:07,68.1
2017-06-27 15:17:07,99.9
2017-06-27 15:47:08,78.0
2017-06-27 16:17:08,67.7
2017-06-27 16:47:08,65.8
2017-06-27 17:17:08,65.6
2017-06-27 17:47:09,66.0
2017-06-27 18:17:08,63.7
2017-06-27 18:47:08,61.0
2017-06-27 19:17:07,68.5
2017-06-27 19:47:07,66.5
2017-06-27 20:17:08,61.9
2017-06-27 20:47:08,65.0
2017-06-27 21:17:07,67.6
2017-06-27 21:47:08,68.2
2017-06-27 22:17:05,71.2
2017-06-27 22:47:09,66.5
2017-06-27 23:17:07,71.9
2017-06-27 23:47:06,75.0
2017-06-28 00:17:09,77.1
2017-06-28 00:47:07,78.1
2017-06-28 01:17:01,77.8
2017-06-28 01:47:08,78.8
2017-06-28 02:17:08,81.8
2017-06-28 02:47:09,83.3
2017-06-28 03:17:07,84.9
2017-06-28 03:47:08,85.9
2017-06-28 04:17:08,86.4
2017-06-28 04:47:07,86.0
2017-06-28 05:17:08,83.6
2017-06-28 05:47:07,82.6
2017-06-28 06:17:09,81.7
2017-06-28 06:47:05,80.1
2017-06-28 07:17:08,78.8
2017-06-28 07:47:08,75.2
2017-06-28 08:17:08,69.9
2017-06-28 08:47:09,66.8
2017-06-28 09:17:06,62.5
2017-06-28 09:47:08,56.9
2017-06-28 10:17:07,52.6
2017-06-28 10:47:08,46.3
2017-06-28 11:17:08,46.1
2017-06-28 11:47:08,44.7
2017-06-28 12:17:06,42.7
2017-06-28 12:47:09,39.8
2017-06-28 13:17:09,37.9
2017-06-28 13:47:08,39.5
2017-06-28 14:17:08,35.8
2017-06-28 14:47:08,34.5
2017-06-28 15:17:08,33.9
2017-06-28 15:47:09,31.3
2017-06-28 16:17:05,27.8
2017-06-28 16:47:08,28.2
2017-06-28 17:17:08,26.6
2017-06-28 17:47:07,24.6
2017-06-28 18:17:04,26.6
2017-06-28 18:47:07,24.7
2017-06-28 19:17:07,24.8
2017-06-28 19:47:07,28.2
2017-06-28 20:17:08,29.8
2017-06-28 20:47:08,31.3
2017-06-28 21:17:06,33.6
2017-06-28 21:47:08,35.0
2017-06-28 22:17:05,40.8
